Ann‚e faits;Montant total;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2020;116,00 ?;01-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Rue de la Strat‚gie,  1160 AUDERGHEM
2020;58,00 ?;01-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.2.3ø;Chauss‚e de Wavre, 1660 1160 AUDERGHEM
2020;175,00 ?;01-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;14;Avenue de la Houlette Bulle … verre, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 21, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 47, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Emile Idiersstraat F47, 1160 OUDERGEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 18, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Place de l'Amiti‚, F12 1160 AUDERGHEM
2020;350,00 ?;02-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;55õ1;Rue Emile Idiers F41, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Emile Idiersstraat F47, 1160 OUDERGEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 35, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 39 - 37, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 39-37, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 39-37, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Emile Idiersstraat 47, 1160 OUDERGEM
2020;0,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 39-37, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers 47, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Tedesco, 1 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Rue Edouard Henrard, 2 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Emile Idiers, 21 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;116,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue des Meuniers 51, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue des Meuniers 61, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue des Meuniers, 123 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue des Meuniers, 123 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue des Meuniers 125, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue Jean Colin 13, 1160 AUDERGHEM
2020;116,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue Hugo Van der Goes 89, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Place de l'Amiti‚ face 12, 1160 AUDERGHEM
2020;116,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue Charles Madoux 2, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.2.1ø;Rue de la Vignette 242, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.2.1ø;Witvissenlaan, 39 1160 OUDERGEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.2.1ø;Jean Colinlaan, 19 1160 OUDERGEM
2020;58,00 ?;02-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Herdersstaflaan 76, 1160 OUDERGEM
2020;116,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Avenue Louis Clesse 11, 1160 AUDERGHEM
2020;116,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Avenue des Meuniers 53, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 27bis;Avenue Auguste Oleffe 21, 1160 AUDERGHEM
2020;58,00 ?;02-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, 1 1160 AUDERGHEM
2020;58,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Boulevard du Triomphe, 76 1160 AUDERGHEM
2020;116,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Boulevard du Triomphe 88, 1160 AUDERGHEM
2020;58,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Rue Edouard Henrard, 1 1160 AUDERGHEM
2020;58,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1.7ø;Avenue du Paepedelle, 50 1160 AUDERGHEM
2020;116,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Rue des Trois Ponts F22, 1160 AUDERGHEM
2020;58,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Rue Edouard Henrard 8, 1160 AUDERGHEM
2020;58,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Rue Edouard Henrard 6, 1160 AUDERGHEM
2020;116,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Avenue Louis Clesse 1, 1160 AUDERGHEM
2020;116,00 ?;03-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Avenue des Meuniers 2A, 1160 AUDERGHEM
2020;58,00 ?;04-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Rue Maurice Charlent 26, 1160 AUDERGHEM
2020;58,00 ?;04-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Chauss‚e de Wavre 1468, 1160 AUDERGHEM
2020;58,00 ?;04-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Chauss‚e de Wavre , 1160 AUDERGHEM
2020;58,00 ?;04-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Avenue Henri Strauven, 4 1160 AUDERGHEM
2020;175,00 ?;04-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;14;Avenue G. E. Lebon Bulle … verre, 1160 AUDERGHEM
2020;116,00 ?;05-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue du Paepedelle 33b, 1160 AUDERGHEM
2020;58,00 ?;05-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.3ø;Avenue Herrmann-Debroux,  1160 AUDERGHEM
2020;58,00 ?;05-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.3ø;Avenue Herrmann-Debroux , 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø + 70.2.1.1ø;Chauss‚e de Wavre, 1606 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart, 27 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart 27, 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue Auguste Oleffe, 2 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Jean Colinlaan, 22 1160 OUDERGEM
2020;58,00 ?;06-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Avenue du Paepedelle F5, 1160 AUDERGHEM
2020;58,00 ?;06-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;14;Avenue de la Houlette Bulle … verre, 1160 AUDERGHEM
2020;58,00 ?;07-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Rue Valduc 344, 1160 AUDERGHEM
2020;116,00 ?;07-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Boulevard du Souverain 95, 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Chauss‚e de Wavre 1434, 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue des Volontaires, 1 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Place Thomas Balis, F5 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Guillaume Crocklaan, 10-12 1160 OUDERGEM
2020;58,00 ?;08-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart, 27 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 2057, 1160 AUDERGHEM
2020;116,00 ?;08-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Boulevard des Invalides 16, 1160 AUDERGHEM
2020;58,00 ?;08-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;22sexies.2.al.5;Chauss‚e de Wavre 1176, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Rue Emile Idiers 41, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Rue Emile Idiers 37, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, F37 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, F35 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Emile Idiersstraat, 41 1160 OUDERGEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, F23 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, 35 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Chauss‚e de Wavre 1721, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue Guillaume Poels 24, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue Guillaume Poels 24, 1160 AUDERGHEM
2020;116,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Clos des M‚sanges 2, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Jules G‚nicot, 18 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Henri Strauven 37-35, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, F41 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, 1 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Chauss‚e de Wavre, 1745 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Emile Idiersstraat, 1 1160 OUDERGEM
2020;58,00 ?;09-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers F37, 1160 AUDERGHEM
2020;58,00 ?;09-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Emile Idiersstraat, 18 1160 OUDERGEM
2020;58,00 ?;10-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Rue des Trois Ponts 24, 1160 AUDERGHEM
2020;58,00 ?;10-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Jules G‚nicot F23, 1160 AUDERGHEM
2020;116,00 ?;12-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue du Paepedelle 33, 1160 AUDERGHEM
2020;116,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Clos Lucien Outers 10, 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Place de l'Amiti‚ F12, 1160 AUDERGHEM
2020;350,00 ?;13-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;55õ1;Krijgskundestraat 23, 1160 OUDERGEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Chauss‚e de Wavre 1468, 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Chauss‚e de Wavre 1468, 1160 AUDERGHEM
2020;116,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue des Volontaires, 53 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Place de l'Amiti‚ f12, 1160 AUDERGHEM
2020;116,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Chauss‚e de Wavre 1434, 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Chauss‚e de Wavre, 1234 1160 AUDERGHEM
2020;58,00 ?;13-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Waverse steenweg, 1430 1160 OUDERGEM
2020;58,00 ?;14-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Landschapschildersstraat, F12 1160 OUDERGEM
2020;58,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Avenue G. E. Lebon, F8 1160 AUDERGHEM
2020;58,00 ?;14-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Ginette Javauxlaan, 28 1160 OUDERGEM
2020;58,00 ?;14-07-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Andr‚ Drouartlaan, 27 1160 OUDERGEM
2020;58,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart, 27 1160 AUDERGHEM
2020;58,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Avenue Louis Clesse, 1 1160 AUDERGHEM
2020;58,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Charles Schaller, 17 1160 AUDERGHEM
2020;58,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue G. E. Lebon 6, 1160 AUDERGHEM
2020;116,00 ?;14-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2020;58,00 ?;15-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2020;58,00 ?;15-07-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;32bis;Avenue de l'Eglise St-Julien, 10b 1160 AUDERGHEM
