Ann‚e faits;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2017;4/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Daniel Boonlaan, 73 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Alderson Jeuniau, 14 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Gustave Jean Leclercqstraat, f12 , 1160 OUDERGEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue Edouard Henrard, 14 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan, 28 , 1160 OUDERGEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 22 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 20 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard des Invalides, 214 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Gustave Demeylaan, 214 , 1160 OUDERGEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue des Trois Ponts, 124 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue des Trois Ponts, 124 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Barbeau, 2 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Boulevard des Invalides, 212 , 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue G. E. Lebon, 146 1160 AUDERGHEM
2017;5/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Chauss‚e de Wavre, 1042 1160 AUDERGHEM
2017;6/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Chauss‚e de Wavre, pkg 1690 , 1160 AUDERGHEM
2017;6/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Chauss‚e de Wavre, 1489 , 1160 AUDERGHEM
2017;6/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44;Avenue Isidore Geyskens, 6-8 , 1160 AUDERGHEM
2017;6/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44;Avenue Isidore Geyskens, 6-8 , 1160 AUDERGHEM
2017;6/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1126 , 1160 AUDERGHEM
2017;6/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, 3 , 1160 OUDERGEM
2017;6/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1414 , 1160 AUDERGHEM
2017;6/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe, 5 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Place Thomas Balis, 3 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe, 52 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Triomphe, 117 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Rue Maurice Charlent, 23 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Boulevard des Invalides, 212 , 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.1ø;Boulevard du Souverain, 91 1160 AUDERGHEM
2017;7/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Papedelle, f11 1160 AUDERGHEM
2017;7/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Rue Fran‡ois Bekaert, 16 1160 AUDERGHEM
2017;8/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;96;avenue Henri Stauven 41, 1160 AUDERGHEM
2017;8/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue de la Vignette,  1160 AUDERGHEM
2017;8/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue L‚on Houyoux, 33 1160 AUDERGHEM
2017;8/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue du Paepedelle,  1160 AUDERGHEM
2017;8/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael,  1160 AUDERGHEM
2017;8/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue du Paepedelle,  1160 AUDERGHEM
2017;9/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;114;RUE DE LA VIGNETTE 131, 1160 AUDERGHEM
2017;9/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;5;Boulevard du Souverain , 1160 AUDERGHEM
2017;9/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue des Paysagistes,  1160 AUDERGHEM
2017;9/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.2ø;Chauss‚e de Watermael, 79 1160 AUDERGHEM
2017;9/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Isidore Geyskens,  1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;34 + 44;Avenue Walckiers, 13b , 1160 AUDERGHEM
2017;10/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44;Avenue Jean Fran‡ois Leemans, 79 , 1160 AUDERGHEM
2017;10/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44;Avenue des Canaris, 29 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 308 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Tedescolaan, 7 , 1160 OUDERGEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place F‚lix Govaert,  , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Jules G‚nicot, 16 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue des N‚nuphars, 1 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;F‚lix Govaertplein,  , 1160 OUDERGEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place F‚lix Govaert,  , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1676 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Waverse steenweg, 1676 , 1160 OUDERGEM
2017;10/04/2017;Stationnement;Fran‡ais;Code de la route;23.2.1ø;Avenue Walckiers, 10 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Rue des Deux Chauss‚es, 25 , 1160 AUDERGHEM
2017;10/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan, t336 , 1160 OUDERGEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Volontaires,  1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Jean Colin, 12 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue Jean Colin, 36 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;10/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Gustave Jean Leclercqstraat, 25 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Thomas Balis, F 4 1160 AUDERGHEM
2017;10/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, 53 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Thomas Balis, face 4 1160 AUDERGHEM
2017;11/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Hertogendal, 356 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, 356 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 280 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue de la Molign‚e,  1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 12 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard, 8 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 8 1160 AUDERGHEM
2017;11/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Avenue Auguste Oleffe,  1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue des Trois Ponts, 124 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, 53 1160 AUDERGHEM
2017;11/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;de Beaulieulaan, 25 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1850 1160 AUDERGHEM
2017;11/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1850 1160 AUDERGHEM
2017;11/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Tervuurse steenweg, 15 1160 AUDERGHEM
2017;11/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1606 1160 AUDERGHEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F12 , 1160 AUDERGHEM
2017;12/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan, 24 , 1160 OUDERGEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 24 , 1160 AUDERGHEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 22 , 1160 AUDERGHEM
2017;12/04/2017;;N‚erlandais;AUDERGHEM-RGP;24.al.1;,  , 1160 AUDERGHEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 21 1160 AUDERGHEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;12/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.10ø;Clos du Bergoje, 30 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue Hugo Van der Goes, 45 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.1;Hugo Van der Goeslaan, 29 , 1160 OUDERGEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue Hugo Van der Goes, 27 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Rue Emile Idiers, 41 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Rue Emile Idiers, 41 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Rue Emile Idiers,  , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Rue Emile Idiers, 41 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Waverse steenweg, 615 , 1160 OUDERGEM
2017;13/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan, 99 , 1160 OUDERGEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue des FrŠres Goemaere, 39 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1745 , 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, F 12 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Paepedelle, F 3 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Valduc, 285 1160 AUDERGHEM
2017;13/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Thomas Balisplein,  1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des FrŠres Goemaere, 25 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 53 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, 53 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue du Docteur, F 48 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de Beaulieu, 25 1160 AUDERGHEM
2017;13/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de Beaulieu, 25 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Avenue Louis Vercauteren, 9 , 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.2ø;Avenue Louis Vercauteren, 30 , 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue du Villageois, 85 , 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Tervuurse steenweg, 133 , 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Chauss‚e de Wavre, 1157 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de Beaulieu, 25 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.9ø;Rue Maurice Charlent, F 53 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;14/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Edouard Henrardstraat, 8 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 280 1160 AUDERGHEM
2017;14/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Paradijsvogelslaan, F 21 1160 AUDERGHEM
2017;14/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, F 4 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, 54 1160 AUDERGHEM
2017;14/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Dokterstraat, 67 1160 AUDERGHEM
2017;14/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue Auguste Oleffe,  1160 AUDERGHEM
2017;15/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1221 1160 AUDERGHEM
2017;15/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1318 1160 AUDERGHEM
2017;15/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;105;Avenue Tedesco, 1 1160 AUDERGHEM
2017;18/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;29;Chauss‚e de Wavre, 1128 , 1160 AUDERGHEM
2017;18/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Boulevard des Invalides, 212 , 1160 AUDERGHEM
2017;18/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue de la Strat‚gie, 41 1160 AUDERGHEM
2017;18/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue G. E. Lebon, 2 1160 AUDERGHEM
2017;19/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;11;Rue Pierre Schoonejans, 67 , 1160 AUDERGHEM
2017;19/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;5;Rue Pierre Schoonejans, 67 , 1160 AUDERGHEM
2017;19/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;29;Avenue Herrmann-Debroux, Nø de signalisation A04 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Boulevard du Souverain, 139 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Tedescolaan,  , 1160 OUDERGEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Jules G‚nicot, 18 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;Code de la route;23.1.1ø;Avenue des N‚nuphars, 11 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue des N‚nuphars, 5 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Avenue Jules G‚nicot, 11 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;N‚erlandais;Code de la route;24.1;Guillaume Poelslaan, F20 , 1160 OUDERGEM
2017;19/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.1;Guillaume Poelslaan, F16 , 1160 OUDERGEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.2.1ø;Rue Jacques Bassem, 17 , 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue Gustave Demey, 139 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue de la Strat‚gie, 41 1160 AUDERGHEM
2017;19/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue de la Strat‚gie, 41 1160 AUDERGHEM
2017;20/04/2017;;;AUDERGHEM-RGP;;
2017;20/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;51 ter;Chauss‚e de Wavre, 1695 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Square J.B. De Greef, 9 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 23 , 1160 AUDERGHEM
2017;20/04/2017;;Fran‡ais;AUDERGHEM-RGP;27bis;Rue Gustave Jean Leclercq, 3 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Edouard Henrardstraat, 8 , 1160 OUDERGEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Louis Marcx, 27 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.1;Guillaume Lefeverlaan, 19 , 1160 OUDERGEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 1 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan, 28 , 1160 OUDERGEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux, 28 , 1160 AUDERGHEM
2017;20/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Daniel Boon, 34 1160 AUDERGHEM
2017;21/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue du Villageois, F119 , 1160 AUDERGHEM
2017;22/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, 328 1160 AUDERGHEM
2017;23/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;73 + 74 + 75;Place Edouard Pinoy 25, 1160 AUDERGHEM
2017;23/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue Albert Meunier, 19 1160 AUDERGHEM
2017;24/04/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;11;Chauss‚e de Wavre, F1183 , 1160 AUDERGHEM
2017;24/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 174A , 1160 AUDERGHEM
2017;24/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 55 1160 AUDERGHEM
2017;24/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Chauss‚e de Wavre, 1141 1160 AUDERGHEM
2017;24/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.3ø;Rue Jacques Bassem, 87 1160 AUDERGHEM
2017;24/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Dokterstraat, 67 1160 AUDERGHEM
2017;24/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;24/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue des Volontaires, 55 1160 AUDERGHEM
2017;25/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Vrijwilligerslaan, 1 , 1160 OUDERGEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue des Volontaires, 51 , 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Chauss‚e de Wavre, F1273 , 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Boulevard des Invalides, 212 , 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Boulevard des Invalides, 256 , 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts, 122 , 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux, 28 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Paepedelle, 13 1160 AUDERGHEM
2017;25/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Charles Madouxlaan,  1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 2 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Thomas Balis, F 4 1160 AUDERGHEM
2017;25/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place Edouard Pinoy, 24 1160 AUDERGHEM
2017;26/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;de Wahalaan,  , 1160 OUDERGEM
2017;26/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Tervuurse steenweg, 133 1160 AUDERGHEM
2017;26/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Joseph Chaudronlaan, 115 1160 AUDERGHEM
2017;26/04/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Henri de BrouckŠrelaan, 1 1160 AUDERGHEM
2017;26/04/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Joseph Chaudron, 115 1160 AUDERGHEM
